Name,Height,Weight,BMI
1,29.054752066115704
2,23.054562464499313
3,24.121749046094468
4,17.31301939058172
5,13.573407202216067
6,16.43655489809336
7,18.413907181423802
8,24.31412396574249
9,27.01685988851271
10,20.1459051921492
11,19.487382745408905
12,33.64845377343374
13,22.839506172839506
14,24.48565200513601
15,33.310844999156686
16,21.266540642722116
17,32.882414151925076
18,28.055705786911847
19,14.879370815176959
20,22.481329065691202
21,18.91395520956114
22,14.878792277543912
23,19.95728440880922
24,21.606648199445985
25,18.14595660749507
26,22.351742870076958
27,19.817677368212443
28,31.615792841281195
29,11.757789535567314
30,17.09927841045108
31,14.57725947521866
32,36.05191475725044
33,21.192742415229034
34,13.28341987682647
35,24.724520008546747
36,25.18107741059303
37,21.084964598084134
38,24.34960912469563
39,14.202752177755334
40,21.777553339224845
41,15.677052714089752
42,19.28937926777516
43,15.292905964233327
44,32.462195923734384
45,23.888440980620498
46,13.431649351717333
47,32.86137368655929
48,13.423179145748879
49,21.655108138483047
50,34.54734651404786
51,19.909972299168974
52,15.418265265875435
53,24.879178701135288
54,22.920971074380166
55,17.35891932836763
56,22.34351559258195
57,13.834635416666668
58,21.936347412254616
59,25.476660092044707
60,22.031725684986377
61,14.990138067061144
62,20.99605274208449
63,23.781212841854934
64,26.861206922865602
65,17.783249546869126
66,28.906249999999993
67,18.68512110726644
68,13.25
69,24.441802087462015
70,18.20664542558034
71,25.25951557093426
72,27.469135802469133
73,24.535123966942148
74,33.56351992592878
75,23.095409007209515
76,25.925925925925924
77,25.640242971826257
78,23.087868130688072
79,16.8310322156476
80,30.48315805517451
81,23.25501863821347
82,19.591836734693878
83,19.909972299168974
84,35.45644837455679
85,22.0
86,33.057851239669425
87,24.075473810923548
88,33.17773234057328
89,31.64428577224228
90,19.157088122605362
91,15.878800499791755
92,16.305062458908615
93,23.600260416666668
94,32.882414151925076
95,23.92242299970097
96,18.83656509695291
97,33.74770387457816
98,19.445794846864363
99,28.055705786911847
100,17.374452871796585
101,23.661438615467823
102,35.65133792661432
103,15.055495255768358
104,20.690494543389182
105,17.426748582230623
